,ID Ticket,Fecha,Tipo,Categoría,ID Empleado,ID Agente,Severidad,Prioridad,Días Resolución,Satisfacción
22594,SWLTNR-4143876079,2020-02-15,Solicitud,Acceso/Login,637,30,2 - Normal,1 - Baja,1,4
22595,SWLTNR-4143955104,2020-05-04,Solicitud,Acceso/Login,190,41,2 - Normal,1 - Baja,1,5
22596,SWLTNR-4143956329,2020-05-05,Solicitud,Acceso/Login,382,3,2 - Normal,1 - Baja,1,5
22597,SWLTNR-4143980325,2020-05-29,Solicitud,Acceso/Login,1712,23,2 - Normal,1 - Baja,1,4
22598,SWLTNR-4144062900,2020-08-19,Solicitud,Acceso/Login,1860,9,2 - Normal,1 - Baja,1,4
22599,SWLTNR-4144158121,2020-11-23,Solicitud,Acceso/Login,632,1,2 - Normal,1 - Baja,1,5
22600,SWLTNR-4244093042,2020-09-19,Solicitud,Acceso/Login,394,50,2 - Normal,1 - Baja,2,4
22601,SWLTNR-5043848398,2020-01-18,Solicitud,Acceso/Login,509,3,2 - Normal,1 - Baja,0,4
22602,SWLTNR-5043886131,2020-02-25,Solicitud,Acceso/Login,1643,1,2 - Normal,1 - Baja,0,5
22603,SWLTNR-5043887417,2020-02-26,Solicitud,Acceso/Login,1011,14,2 - Normal,1 - Baja,0,5
22604,SWLTNR-5043914312,2020-03-24,Solicitud,Acceso/Login,1251,43,2 - Normal,1 - Baja,0,5
22605,SWLTNR-5043925855,2020-04-04,Solicitud,Acceso/Login,1515,38,2 - Normal,1 - Baja,0,4
22606,SWLTNR-5043940852,2020-04-19,Solicitud,Acceso/Login,175,18,2 - Normal,1 - Baja,0,4
22607,SWLTNR-5044021920,2020-07-09,Solicitud,Acceso/Login,152,9,2 - Normal,1 - Baja,0,4
22608,SWLTNR-5044032567,2020-07-20,Solicitud,Acceso/Login,106,25,2 - Normal,1 - Baja,0,4
22609,SWLTNR-5044032804,2020-07-20,Solicitud,Acceso/Login,1400,18,2 - Normal,1 - Baja,0,4
22610,SWLTNR-5044033348,2020-07-21,Solicitud,Acceso/Login,1974,33,2 - Normal,1 - Baja,0,1
22611,SWLTNR-5044072191,2020-08-29,Solicitud,Acceso/Login,1829,31,2 - Normal,1 - Baja,0,4
22612,SWLTNR-5044086984,2020-09-12,Solicitud,Acceso/Login,1688,49,2 - Normal,1 - Baja,0,5
22613,SWLTNR-5044105855,2020-10-01,Solicitud,Acceso/Login,545,28,2 - Normal,1 - Baja,0,4
22614,SWLTNR-5044113262,2020-10-09,Solicitud,Acceso/Login,696,22,2 - Normal,1 - Baja,0,4
22615,SWLTNR-5044154385,2020-11-19,Solicitud,Acceso/Login,318,43,2 - Normal,1 - Baja,0,4
22616,SWLTNR-5044171940,2020-12-06,Solicitud,Acceso/Login,184,39,2 - Normal,1 - Baja,0,5
22617,SWLTNR-5143885437,2020-02-24,Solicitud,Acceso/Login,1383,14,2 - Normal,1 - Baja,1,5
22618,SWLTNR-5143897948,2020-03-07,Solicitud,Acceso/Login,954,39,2 - Normal,1 - Baja,1,4
22619,SWLTNR-5143915217,2020-03-25,Solicitud,Acceso/Login,1641,22,2 - Normal,1 - Baja,1,5
22620,SWLTNR-5143940975,2020-04-19,Solicitud,Acceso/Login,707,39,2 - Normal,1 - Baja,1,5
22621,SWLTNR-5143949692,2020-04-28,Solicitud,Acceso/Login,1259,16,2 - Normal,1 - Baja,1,1
22622,SWLTNR-5144141379,2020-11-06,Solicitud,Acceso/Login,1577,23,2 - Normal,1 - Baja,1,4
22623,SWLTNR-5144182390,2020-12-17,Solicitud,Acceso/Login,1899,33,2 - Normal,1 - Baja,1,1
22624,SWLTNR-5243874321,2020-02-13,Solicitud,Acceso/Login,892,33,2 - Normal,1 - Baja,2,4
22625,SWLTNR-5244011304,2020-06-29,Solicitud,Acceso/Login,1310,13,2 - Normal,1 - Baja,2,5
22626,SWLTNR-5344034879,2020-07-22,Solicitud,Acceso/Login,17,28,2 - Normal,1 - Baja,3,1
22627,SWLTNR-6043831229,2020-01-01,Solicitud,Acceso/Login,892,22,2 - Normal,1 - Baja,0,5
22628,SWLTNR-6043879999,2020-02-18,Solicitud,Acceso/Login,1759,39,2 - Normal,1 - Baja,0,5
22629,SWLTNR-6043949392,2020-04-28,Solicitud,Acceso/Login,1309,23,2 - Normal,1 - Baja,0,4
22630,SWLTNR-6043965103,2020-05-14,Solicitud,Acceso/Login,360,1,2 - Normal,1 - Baja,0,5
22631,SWLTNR-6043980442,2020-05-29,Solicitud,Acceso/Login,204,4,2 - Normal,1 - Baja,0,5
22632,SWLTNR-6044172195,2020-12-07,Solicitud,Acceso/Login,909,41,2 - Normal,1 - Baja,0,4
22633,SWLTNR-6044187288,2020-12-22,Solicitud,Acceso/Login,1298,22,2 - Normal,1 - Baja,0,5
22634,SWLTNR-6044192708,2020-12-27,Solicitud,Acceso/Login,1190,47,2 - Normal,1 - Baja,0,5
22635,SWLTNR-6044194989,2020-12-29,Solicitud,Acceso/Login,1498,29,2 - Normal,1 - Baja,0,4
22636,SWLTNR-6143848085,2020-01-18,Solicitud,Acceso/Login,1488,30,2 - Normal,1 - Baja,1,1
22637,SWLTNR-6143879524,2020-02-18,Solicitud,Acceso/Login,642,35,2 - Normal,1 - Baja,1,5
22638,SWLTNR-6143882385,2020-02-21,Solicitud,Acceso/Login,1358,13,2 - Normal,1 - Baja,1,5
22639,SWLTNR-6143931149,2020-04-10,Solicitud,Acceso/Login,334,11,2 - Normal,1 - Baja,1,1
22640,SWLTNR-6143950422,2020-04-29,Solicitud,Acceso/Login,1952,4,2 - Normal,1 - Baja,1,5
22641,SWLTNR-6143962675,2020-05-11,Solicitud,Acceso/Login,1097,26,2 - Normal,1 - Baja,1,4
22642,SWLTNR-6143993382,2020-06-11,Solicitud,Acceso/Login,1198,3,2 - Normal,1 - Baja,1,4
22643,SWLTNR-6144000892,2020-06-18,Solicitud,Acceso/Login,1719,28,2 - Normal,1 - Baja,1,5
22644,SWLTNR-6144172004,2020-12-07,Solicitud,Acceso/Login,1650,30,2 - Normal,1 - Baja,1,5
22645,SWLTNR-6244043950,2020-07-31,Solicitud,Acceso/Login,545,9,2 - Normal,1 - Baja,2,5
22646,SWLTNR-6244060326,2020-08-17,Solicitud,Acceso/Login,172,13,2 - Normal,1 - Baja,2,4
22647,SWLTNR-6344005763,2020-06-23,Solicitud,Acceso/Login,386,7,2 - Normal,1 - Baja,3,5
22648,SWLTNR-7043871121,2020-02-10,Solicitud,Acceso/Login,722,21,2 - Normal,1 - Baja,0,5
22649,SWLTNR-7043892037,2020-03-02,Solicitud,Acceso/Login,1123,10,2 - Normal,1 - Baja,0,5
22650,SWLTNR-7043957459,2020-05-06,Solicitud,Acceso/Login,785,24,2 - Normal,1 - Baja,0,5
22651,SWLTNR-7043974999,2020-05-23,Solicitud,Acceso/Login,649,39,2 - Normal,1 - Baja,0,4
22652,SWLTNR-7044033303,2020-07-21,Solicitud,Acceso/Login,840,13,2 - Normal,1 - Baja,0,4
22653,SWLTNR-7044063830,2020-08-20,Solicitud,Acceso/Login,1553,28,2 - Normal,1 - Baja,0,4
22654,SWLTNR-7044064228,2020-08-21,Solicitud,Acceso/Login,722,22,2 - Normal,1 - Baja,0,1
22655,SWLTNR-7044096797,2020-09-22,Solicitud,Acceso/Login,1819,17,2 - Normal,1 - Baja,0,4
22656,SWLTNR-7044114813,2020-10-10,Solicitud,Acceso/Login,1331,38,2 - Normal,1 - Baja,0,4
22657,SWLTNR-7044155028,2020-11-20,Solicitud,Acceso/Login,282,50,2 - Normal,1 - Baja,0,4
22658,SWLTNR-7044164500,2020-11-29,Solicitud,Acceso/Login,1510,35,2 - Normal,1 - Baja,0,5
22659,SWLTNR-7044175890,2020-12-10,Solicitud,Acceso/Login,79,28,2 - Normal,1 - Baja,0,4
22660,SWLTNR-7143987290,2020-06-05,Solicitud,Acceso/Login,619,22,2 - Normal,1 - Baja,1,1
22661,SWLTNR-7143994646,2020-06-12,Solicitud,Acceso/Login,374,46,2 - Normal,1 - Baja,1,4
22662,SWLTNR-7144023849,2020-07-11,Solicitud,Acceso/Login,1204,38,2 - Normal,1 - Baja,1,4
22663,SWLTNR-7144044423,2020-08-01,Solicitud,Acceso/Login,642,44,4 - Crítico,1 - Baja,1,5
22664,SWLTNR-7144062035,2020-08-19,Solicitud,Acceso/Login,613,50,2 - Normal,1 - Baja,1,5
22665,SWLTNR-7144103537,2020-09-29,Solicitud,Acceso/Login,623,35,2 - Normal,1 - Baja,1,5
22666,SWLTNR-7144161302,2020-11-26,Solicitud,Acceso/Login,1930,13,2 - Normal,1 - Baja,1,4
22667,SWLTNR-7244157969,2020-11-22,Solicitud,Acceso/Login,126,39,2 - Normal,1 - Baja,2,4
22668,SWLTNR-7244184934,2020-12-19,Solicitud,Acceso/Login,1643,39,2 - Normal,1 - Baja,2,5
22669,SWLTNR-8043848028,2020-01-18,Solicitud,Acceso/Login,602,50,2 - Normal,1 - Baja,0,5
22670,SWLTNR-8043859562,2020-01-29,Solicitud,Acceso/Login,1156,35,2 - Normal,1 - Baja,0,5
22671,SWLTNR-8043878870,2020-02-17,Solicitud,Acceso/Login,607,18,2 - Normal,1 - Baja,0,5
22672,SWLTNR-8043887361,2020-02-26,Solicitud,Acceso/Login,1266,33,2 - Normal,1 - Baja,0,5
22673,SWLTNR-8043910191,2020-03-20,Solicitud,Acceso/Login,199,1,2 - Normal,1 - Baja,0,4
22674,SWLTNR-8043922598,2020-04-01,Solicitud,Acceso/Login,1339,35,2 - Normal,1 - Baja,0,5
22675,SWLTNR-8043924583,2020-04-03,Solicitud,Acceso/Login,1098,25,2 - Normal,1 - Baja,0,5
22676,SWLTNR-8043947864,2020-04-26,Solicitud,Acceso/Login,56,28,2 - Normal,1 - Baja,0,4
22677,SWLTNR-8043977343,2020-05-26,Solicitud,Acceso/Login,1724,43,2 - Normal,1 - Baja,0,5
22678,SWLTNR-8044012649,2020-06-30,Solicitud,Acceso/Login,1134,6,2 - Normal,1 - Baja,0,1
22679,SWLTNR-8044068796,2020-08-25,Solicitud,Acceso/Login,1599,47,2 - Normal,1 - Baja,0,4
22680,SWLTNR-8044073379,2020-08-30,Solicitud,Acceso/Login,1327,33,2 - Normal,1 - Baja,0,1
22681,SWLTNR-8044082672,2020-09-08,Solicitud,Acceso/Login,1737,6,2 - Normal,1 - Baja,0,5
22682,SWLTNR-8044093482,2020-09-19,Solicitud,Acceso/Login,778,44,2 - Normal,1 - Baja,0,5
22683,SWLTNR-8044097933,2020-09-23,Solicitud,Acceso/Login,843,19,2 - Normal,1 - Baja,0,4
22684,SWLTNR-8044099251,2020-09-25,Solicitud,Acceso/Login,1005,12,2 - Normal,1 - Baja,0,4
22685,SWLTNR-8044162121,2020-11-27,Solicitud,Acceso/Login,942,1,2 - Normal,1 - Baja,0,5
22686,SWLTNR-8044166518,2020-12-01,Solicitud,Acceso/Login,1151,5,2 - Normal,1 - Baja,0,5
22687,SWLTNR-8044176956,2020-12-11,Solicitud,Acceso/Login,1985,29,2 - Normal,1 - Baja,0,5
22688,SWLTNR-8044177489,2020-12-12,Solicitud,Acceso/Login,998,44,2 - Normal,1 - Baja,0,4
22689,SWLTNR-8044182303,2020-12-17,Solicitud,Acceso/Login,360,3,2 - Normal,1 - Baja,0,4
22690,SWLTNR-8044186170,2020-12-21,Solicitud,Acceso/Login,1367,21,2 - Normal,1 - Baja,0,5
22691,SWLTNR-8143925934,2020-04-04,Solicitud,Acceso/Login,523,9,2 - Normal,1 - Baja,1,4
22692,SWLTNR-8143951868,2020-04-30,Solicitud,Acceso/Login,1336,38,2 - Normal,1 - Baja,1,5
22693,SWLTNR-8143956286,2020-05-05,Solicitud,Acceso/Login,978,22,2 - Normal,1 - Baja,1,5
22694,SWLTNR-8144010281,2020-06-28,Solicitud,Acceso/Login,948,22,2 - Normal,1 - Baja,1,4
22695,SWLTNR-8144045076,2020-08-02,Solicitud,Acceso/Login,1647,50,2 - Normal,1 - Baja,1,5
22696,SWLTNR-8144061414,2020-08-18,Solicitud,Acceso/Login,1151,4,2 - Normal,1 - Baja,1,4
22697,SWLTNR-8144140917,2020-11-05,Solicitud,Acceso/Login,1521,9,2 - Normal,1 - Baja,1,5
22698,SWLTNR-8244071970,2020-08-28,Solicitud,Acceso/Login,1707,9,2 - Normal,1 - Baja,2,5
22699,SWLTNR-8244075084,2020-09-01,Solicitud,Acceso/Login,468,50,2 - Normal,1 - Baja,2,4
22700,SWLTNR-9043862691,2020-02-01,Solicitud,Acceso/Login,1029,46,2 - Normal,1 - Baja,0,4
22701,SWLTNR-9043873801,2020-02-12,Solicitud,Acceso/Login,1020,48,2 - Normal,1 - Baja,0,5
22702,SWLTNR-9043937789,2020-04-16,Solicitud,Acceso/Login,1298,7,2 - Normal,1 - Baja,0,5
22703,SWLTNR-9043966224,2020-05-15,Solicitud,Acceso/Login,102,42,2 - Normal,1 - Baja,0,4
22704,SWLTNR-9043973625,2020-05-22,Solicitud,Acceso/Login,1892,6,2 - Normal,1 - Baja,0,4
22705,SWLTNR-9043987346,2020-06-05,Solicitud,Acceso/Login,1624,23,2 - Normal,1 - Baja,0,4
22706,SWLTNR-9044093192,2020-09-19,Solicitud,Acceso/Login,249,41,2 - Normal,1 - Baja,0,1
22707,SWLTNR-9044101151,2020-09-27,Solicitud,Acceso/Login,1815,41,2 - Normal,1 - Baja,0,1
22708,SWLTNR-9044103916,2020-09-29,Solicitud,Acceso/Login,1191,49,2 - Normal,1 - Baja,0,4
22709,SWLTNR-9044110559,2020-10-06,Solicitud,Acceso/Login,445,25,2 - Normal,1 - Baja,0,4
22710,SWLTNR-9044118858,2020-10-14,Solicitud,Acceso/Login,1115,8,2 - Normal,1 - Baja,0,4
22711,SWLTNR-9044126361,2020-10-22,Solicitud,Acceso/Login,946,13,2 - Normal,1 - Baja,0,5
22712,SWLTNR-9044136928,2020-11-01,Solicitud,Acceso/Login,152,39,2 - Normal,1 - Baja,0,5
22713,SWLTNR-9143872971,2020-02-11,Solicitud,Acceso/Login,237,49,2 - Normal,1 - Baja,1,4
22714,SWLTNR-9143928122,2020-04-07,Solicitud,Acceso/Login,232,11,2 - Normal,1 - Baja,1,4
22715,SWLTNR-9143984271,2020-06-02,Solicitud,Acceso/Login,437,22,2 - Normal,1 - Baja,1,4
22716,SWLTNR-9144023833,2020-07-11,Solicitud,Acceso/Login,1303,28,2 - Normal,1 - Baja,1,4
22717,SWLTNR-9144096998,2020-09-22,Solicitud,Acceso/Login,1819,19,2 - Normal,1 - Baja,1,4
22718,SWLTNR-9243938975,2020-04-17,Solicitud,Acceso/Login,17,9,2 - Normal,1 - Baja,2,5
22719,SWLTNR-9243941211,2020-04-20,Solicitud,Acceso/Login,1451,22,2 - Normal,1 - Baja,2,4
22720,SWLTNR-9244084442,2020-09-10,Solicitud,Acceso/Login,1824,24,2 - Normal,1 - Baja,2,4
22721,SWLTNR-9244097658,2020-09-23,Solicitud,Acceso/Login,1515,26,2 - Normal,1 - Baja,2,4
22722,SWLTNT-1043873068,2020-02-12,Solicitud,Acceso/Login,1086,40,2 - Normal,1 - Baja,0,4
22723,SWLTNT-4144057070,2020-08-14,Solicitud,Acceso/Login,1457,30,2 - Normal,1 - Baja,1,4
22724,SWLTNT-5143977818,2020-05-26,Solicitud,Acceso/Login,1071,28,2 - Normal,1 - Baja,1,1
22725,SWLTNT-5244169040,2020-12-04,Solicitud,Acceso/Login,1174,50,2 - Normal,1 - Baja,2,1
22726,SWLTNT-6044087924,2020-09-13,Solicitud,Acceso/Login,932,49,2 - Normal,1 - Baja,0,5
22727,SWLTSR-0044144792,2020-11-09,Solicitud,Sistema,249,17,2 - Normal,1 - Baja,10,5
22728,SWLTSR-0044160950,2020-11-25,Solicitud,Sistema,1115,49,2 - Normal,1 - Baja,7,4
22729,SWLTSR-0044167337,2020-12-02,Solicitud,Sistema,1403,3,2 - Normal,1 - Baja,9,4
22730,SWLTSR-0143876397,2020-02-15,Solicitud,Sistema,1929,13,2 - Normal,1 - Baja,13,5
22731,SWLTSR-0244133857,2020-10-29,Solicitud,Sistema,1145,28,2 - Normal,1 - Baja,15,5
22732,SWLTSR-0344180935,2020-12-15,Solicitud,Sistema,63,39,2 - Normal,1 - Baja,13,5
22733,SWLTSR-0443955171,2020-05-04,Solicitud,Sistema,587,1,2 - Normal,1 - Baja,14,5
22734,SWLTSR-0443980248,2020-05-29,Solicitud,Sistema,184,22,2 - Normal,1 - Baja,14,4
22735,SWLTSR-0444029048,2020-07-17,Solicitud,Sistema,914,20,2 - Normal,1 - Baja,14,5
22736,SWLTSR-0444037973,2020-07-25,Solicitud,Sistema,727,19,2 - Normal,1 - Baja,14,4
22737,SWLTSR-0444056346,2020-08-13,Solicitud,Sistema,1474,13,2 - Normal,1 - Baja,14,4
22738,SWLTSR-0444068901,2020-08-25,Solicitud,Sistema,1390,19,2 - Normal,1 - Baja,14,1
22739,SWLTSR-0444114070,2020-10-10,Solicitud,Sistema,1577,50,2 - Normal,1 - Baja,6,4
22740,SWLTSR-0543855773,2020-01-25,Solicitud,Sistema,957,17,2 - Normal,1 - Baja,5,5
22741,SWLTSR-0543941835,2020-04-20,Solicitud,Sistema,23,48,2 - Normal,1 - Baja,5,4
22742,SWLTSR-0544053479,2020-08-10,Solicitud,Sistema,1827,4,2 - Normal,1 - Baja,17,4
22743,SWLTSR-0544091630,2020-09-17,Solicitud,Sistema,753,36,2 - Normal,1 - Baja,5,5
22744,SWLTSR-0544132961,2020-10-28,Solicitud,Sistema,656,29,2 - Normal,1 - Baja,5,4
22745,SWLTSR-0544172468,2020-12-07,Solicitud,Sistema,1956,4,2 - Normal,1 - Baja,15,4
22746,SWLTSR-0643862380,2020-02-01,Solicitud,Sistema,1708,43,2 - Normal,1 - Baja,6,5
22747,SWLTSR-0643903894,2020-03-13,Solicitud,Sistema,889,8,2 - Normal,1 - Baja,6,5
22748,SWLTSR-0643914919,2020-03-24,Solicitud,Sistema,291,9,2 - Normal,1 - Baja,16,4
22749,SWLTSR-0643991773,2020-06-09,Solicitud,Sistema,1827,47,2 - Normal,1 - Baja,6,4
22750,SWLTSR-0644051932,2020-08-08,Solicitud,Sistema,1553,39,2 - Normal,1 - Baja,16,5
22751,SWLTSR-0644137536,2020-11-02,Solicitud,Sistema,1603,25,2 - Normal,1 - Baja,16,4
22752,SWLTSR-0743848965,2020-01-18,Solicitud,Sistema,1136,39,2 - Normal,1 - Baja,7,4
22753,SWLTSR-0743928918,2020-04-07,Solicitud,Sistema,1861,39,2 - Normal,1 - Baja,8,5
22754,SWLTSR-0744195245,2020-12-30,Solicitud,Sistema,724,22,2 - Normal,1 - Baja,9,4
22755,SWLTSR-0844032813,2020-07-20,Solicitud,Sistema,1291,28,2 - Normal,1 - Baja,3,4
22756,SWLTSR-0844192603,2020-12-27,Solicitud,Sistema,530,6,2 - Normal,1 - Baja,9,5
22757,SWLTSR-0943831929,2020-01-01,Solicitud,Sistema,1962,9,2 - Normal,1 - Baja,4,1
22758,SWLTSR-1043969312,2020-05-18,Solicitud,Sistema,631,43,2 - Normal,1 - Baja,10,5
22759,SWLTSR-1144101466,2020-09-27,Solicitud,Sistema,686,44,2 - Normal,1 - Baja,12,4
22760,SWLTSR-1243832556,2020-01-02,Solicitud,Sistema,945,35,2 - Normal,1 - Baja,12,4
22761,SWLTSR-1243919152,2020-03-29,Solicitud,Sistema,785,1,2 - Normal,1 - Baja,2,5
22762,SWLTSR-1343918439,2020-03-28,Solicitud,Sistema,1383,14,2 - Normal,1 - Baja,11,4
22763,SWLTSR-1344101328,2020-09-27,Solicitud,Sistema,1872,3,2 - Normal,1 - Baja,13,4
22764,SWLTSR-1444031184,2020-07-19,Solicitud,Sistema,1438,41,2 - Normal,1 - Baja,14,4
22765,SWLTSR-1444130533,2020-10-26,Solicitud,Sistema,23,25,2 - Normal,1 - Baja,14,5
22766,SWLTSR-1444143452,2020-11-08,Solicitud,Sistema,1115,24,2 - Normal,1 - Baja,14,4
22767,SWLTSR-1543835500,2020-01-05,Solicitud,Sistema,1230,35,2 - Normal,1 - Baja,5,5
22768,SWLTSR-1543850962,2020-01-20,Solicitud,Sistema,326,39,2 - Normal,1 - Baja,15,4
22769,SWLTSR-1543892841,2020-03-02,Solicitud,Sistema,1514,48,2 - Normal,1 - Baja,15,5
22770,SWLTSR-1543931219,2020-04-10,Solicitud,Sistema,371,42,2 - Normal,1 - Baja,5,4
22771,SWLTSR-1543932062,2020-04-11,Solicitud,Sistema,56,30,2 - Normal,1 - Baja,15,4
22772,SWLTSR-1543953936,2020-05-02,Solicitud,Sistema,1563,29,2 - Normal,1 - Baja,5,5
22773,SWLTSR-1543964025,2020-05-13,Solicitud,Sistema,292,50,2 - Normal,1 - Baja,15,4
22774,SWLTSR-1544177229,2020-12-12,Solicitud,Sistema,52,2,2 - Normal,1 - Baja,5,4
22775,SWLTSR-1643996783,2020-06-14,Solicitud,Sistema,1988,47,2 - Normal,1 - Baja,6,4
22776,SWLTSR-1743841603,2020-01-11,Solicitud,Sistema,530,26,2 - Normal,1 - Baja,7,5
22777,SWLTSR-1743950790,2020-04-29,Solicitud,Sistema,1819,27,2 - Normal,1 - Baja,7,5
22778,SWLTSR-1743957475,2020-05-06,Solicitud,Sistema,27,14,2 - Normal,1 - Baja,18,4
22779,SWLTSR-1743982265,2020-05-31,Solicitud,Sistema,1986,32,2 - Normal,1 - Baja,10,1
22780,SWLTSR-1843938256,2020-04-17,Solicitud,Sistema,1625,22,2 - Normal,1 - Baja,14,4
22781,SWLTSR-1843990357,2020-06-08,Solicitud,Sistema,615,3,2 - Normal,1 - Baja,12,4
22782,SWLTSR-1844099060,2020-09-25,Solicitud,Sistema,1326,10,2 - Normal,1 - Baja,8,5
22783,SWLTSR-1943983617,2020-06-01,Solicitud,Sistema,1841,36,2 - Normal,1 - Baja,9,4
22784,SWLTSR-2043853526,2020-01-23,Solicitud,Sistema,1622,15,2 - Normal,1 - Baja,10,5
22785,SWLTSR-2043966118,2020-05-15,Solicitud,Sistema,591,1,2 - Normal,1 - Baja,17,4
22786,SWLTSR-2143855180,2020-01-25,Solicitud,Sistema,1178,1,2 - Normal,1 - Baja,14,5
22787,SWLTSR-2143897273,2020-03-07,Solicitud,Sistema,1537,22,2 - Normal,1 - Baja,0,5
22788,SWLTSR-2144149604,2020-11-14,Solicitud,Sistema,1100,46,2 - Normal,1 - Baja,0,4
22789,SWLTSR-2243868637,2020-02-07,Solicitud,Sistema,1283,46,2 - Normal,1 - Baja,0,4
22790,SWLTSR-2243994115,2020-06-12,Solicitud,Sistema,1201,11,2 - Normal,1 - Baja,12,4
22791,SWLTSR-2244001089,2020-06-19,Solicitud,Sistema,788,30,2 - Normal,1 - Baja,12,4
22792,SWLTSR-2244148958,2020-11-13,Solicitud,Sistema,1885,39,2 - Normal,1 - Baja,13,4
22793,SWLTSR-2343862019,2020-02-01,Solicitud,Sistema,1201,30,2 - Normal,1 - Baja,13,4
22794,SWLTSR-2343909830,2020-03-19,Solicitud,Sistema,753,38,2 - Normal,1 - Baja,13,5
22795,SWLTSR-2344055686,2020-08-12,Solicitud,Sistema,128,6,2 - Normal,1 - Baja,13,4
22796,SWLTSR-2344095929,2020-09-21,Solicitud,Sistema,1122,39,2 - Normal,1 - Baja,4,5
22797,SWLTSR-2344117048,2020-10-13,Solicitud,Sistema,704,50,2 - Normal,1 - Baja,13,5
22798,SWLTSR-2344173955,2020-12-08,Solicitud,Sistema,115,39,2 - Normal,1 - Baja,11,4
22799,SWLTSR-2344186348,2020-12-21,Solicitud,Sistema,84,23,2 - Normal,1 - Baja,16,5
22800,SWLTSR-2344189417,2020-12-24,Solicitud,Sistema,1251,14,2 - Normal,1 - Baja,13,5
22801,SWLTSR-2344191173,2020-12-26,Solicitud,Sistema,237,41,2 - Normal,1 - Baja,13,4
22802,SWLTSR-2443860450,2020-01-30,Solicitud,Sistema,1485,44,2 - Normal,1 - Baja,14,4
22803,SWLTSR-2443961987,2020-05-10,Solicitud,Sistema,1868,49,2 - Normal,1 - Baja,14,4
22804,SWLTSR-2444011362,2020-06-29,Solicitud,Sistema,866,3,2 - Normal,1 - Baja,14,4
22805,SWLTSR-2444029918,2020-07-17,Solicitud,Sistema,631,39,2 - Normal,1 - Baja,14,4
22806,SWLTSR-2444153954,2020-11-18,Solicitud,Sistema,205,49,2 - Normal,1 - Baja,14,4
22807,SWLTSR-2444162257,2020-11-27,Solicitud,Sistema,1035,12,2 - Normal,1 - Baja,14,4
22808,SWLTSR-2543876203,2020-02-15,Solicitud,Sistema,1390,32,2 - Normal,1 - Baja,15,5
22809,SWLTSR-2543898874,2020-03-08,Solicitud,Sistema,727,18,2 - Normal,1 - Baja,15,4
22810,SWLTSR-2543946729,2020-04-25,Solicitud,Sistema,762,47,2 - Normal,1 - Baja,5,4
22811,SWLTSR-2544126353,2020-10-22,Solicitud,Sistema,345,23,2 - Normal,1 - Baja,1,5
22812,SWLTSR-2544154781,2020-11-19,Solicitud,Sistema,1608,17,2 - Normal,1 - Baja,5,5
22813,SWLTSR-2643869338,2020-02-08,Solicitud,Sistema,1143,13,2 - Normal,1 - Baja,16,4
22814,SWLTSR-2643905169,2020-03-15,Solicitud,Sistema,366,1,2 - Normal,1 - Baja,16,4
22815,SWLTSR-2643917367,2020-03-27,Solicitud,Sistema,1206,13,2 - Normal,1 - Baja,16,5
22816,SWLTSR-2643963253,2020-05-12,Solicitud,Sistema,635,22,2 - Normal,1 - Baja,16,4
22817,SWLTSR-2643987760,2020-06-05,Solicitud,Sistema,386,37,2 - Normal,1 - Baja,16,4
22818,SWLTSR-2644182099,2020-12-17,Solicitud,Sistema,249,10,2 - Normal,1 - Baja,6,5
22819,SWLTSR-2743948005,2020-04-27,Solicitud,Sistema,1210,30,2 - Normal,1 - Baja,4,4
22820,SWLTSR-2744043968,2020-07-31,Solicitud,Sistema,1346,19,2 - Normal,1 - Baja,12,1
22821,SWLTSR-2744145735,2020-11-10,Solicitud,Sistema,1703,47,2 - Normal,1 - Baja,7,4
22822,SWLTSR-2843887282,2020-02-26,Solicitud,Sistema,208,22,2 - Normal,1 - Baja,12,4
22823,SWLTSR-2843915206,2020-03-25,Solicitud,Sistema,430,42,2 - Normal,1 - Baja,8,5
22824,SWLTSR-2843974180,2020-05-23,Solicitud,Sistema,1258,11,2 - Normal,1 - Baja,1,4
22825,SWLTSR-2844119694,2020-10-15,Solicitud,Sistema,909,16,2 - Normal,1 - Baja,2,1
22826,SWLTSR-2844182891,2020-12-17,Solicitud,Sistema,559,38,2 - Normal,1 - Baja,8,5
22827,SWLTSR-2844196859,2020-12-31,Solicitud,Sistema,1115,8,2 - Normal,1 - Baja,8,5
22828,SWLTSR-2943962849,2020-05-11,Solicitud,Sistema,1574,28,2 - Normal,1 - Baja,0,4
22829,SWLTSR-2944038327,2020-07-26,Solicitud,Sistema,482,33,2 - Normal,1 - Baja,7,5
22830,SWLTSR-3043863024,2020-02-02,Solicitud,Sistema,1262,20,2 - Normal,1 - Baja,5,4
22831,SWLTSR-3043953075,2020-05-02,Solicitud,Sistema,507,40,2 - Normal,1 - Baja,10,4
22832,SWLTSR-3143962977,2020-05-11,Solicitud,Sistema,1697,49,2 - Normal,1 - Baja,12,4
22833,SWLTSR-3144044125,2020-08-01,Solicitud,Sistema,642,1,2 - Normal,1 - Baja,6,5
22834,SWLTSR-3144119946,2020-10-15,Solicitud,Sistema,1524,39,2 - Normal,1 - Baja,14,4
22835,SWLTSR-3243881677,2020-02-20,Solicitud,Sistema,1167,46,2 - Normal,1 - Baja,2,5
22836,SWLTSR-3244083154,2020-09-09,Solicitud,Sistema,1415,11,2 - Normal,1 - Baja,10,4
